BirdID,Status,BreedGroupID,FieldPeriodID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,Accurate,Observer,HelperNumber,GroupSize,TerritoryNumber
5820,BrM,7556,159,2440,18/08/2016,08,2016,10:55,F,8,60,1,1631,112,1,1,1,FI,4812,1,CN,TRUE,KLB,1,4,78
5820,BrM,7556,159,2458,25/08/2016,08,2016,11:25,F,5,60,1,1638,112,1,1,1,F,4812,1,CN,TRUE,KLB,1,4,78
5821,BrM,8023,167,2598,26/06/2018,06,2018,11:36,F,7,60,1,2306,169,1,1,1,F,5164,1,CN,TRUE,AVE,0,3,112
5822,BrM,6443,124,1236,13/02/2014,02,2014,08:20,F,5,60,1,652,83,1,1,1,F,2848,1,CN,TRUE,FG,0,2,56
5822,BrM,7550,159,2454,22/08/2016,08,2016,11:23,F,5,60,1,1573,83,2,2,2,F,4805,1,CN,TRUE,CD,0,2,56
5822,BrM,7550,159,2495,13/08/2016,08,2016,14:20,F,8,60,1,1564,83,2,2,2,FI,4805,1,CN,TRUE,SRP,0,2,56
5822,BrM,7746,164,2500,14/07/2017,07,2017,15:04,F,8,60,1,1899,83,1,1,0,FI,4919,1,CN,TRUE,CD,0,2,56
5822,BrM,7746,164,2515,22/07/2017,07,2017,14:55,F,12,60,1,1907,83,1,1,0,F,4919,1,CN,TRUE,CD,0,2,56
5823,BrF,7526,159,2431,12/08/2016,08,2016,14:38,F,8,60,0,1621,617,1,1,1,FI,4779,1,CN,TRUE,KLB,0,3,25.1
5823,BrF,7526,159,2441,18/08/2016,08,2016,14:06,F,15,60,0,1627,617,1,1,1,F,4779,1,CN,TRUE,KLB,0,3,25.1
5823,BrF,8187,173,2699,14/09/2019,09,2019,09:40,F,6,60,0,2749,617,1,1,,F,5332,1,CN,TRUE,TC,0,2,25.1
5825,BrF,6750,125,1468,03/09/2014,09,2014,10:53,F,17,60,0,931,33,1,1,1,FI,3183,1,CN,TRUE,SAK,0,2,25
5825,BrF,7113,142,1613,10/09/2015,09,2015,09:27,F,9,60,0,1303,168,1,1,1,F,3545,1,CN,TRUE,MPD,0,2,111
5828,BrM,5313,116,1040,21/08/2012,08,2012,07:38,F,7,60,1,310,3,1,1,1,FI,2580,2,CN,TRUE,VS,1,4,2
5828,BrM,5313,116,1048,28/08/2012,08,2012,15:01,F,3,60,1,317,3,1,1,1,F,2580,2,CN,TRUE,VS,1,4,2
5829,BrM,6662,125,1455,25/08/2014,08,2014,10:42,F,8,60,1,864,3,1,1,1,FI,3215,2,CN,TRUE,SAK,1,3,2
5829,BrM,7531,159,2445,21/08/2016,08,2016,10:52,F,1,60,1,1591,3,1,1,0,FI,4784,1,CN,TRUE,KLB,0,3,2
5829,BrM,7531,159,2467,28/08/2016,08,2016,14:09,F,1,60,1,1598,3,1,1,0,F,4784,1,CN,TRUE,KLB,0,3,2
5833,BrF,6761,125,1473,09/09/2014,09,2014,11:02,F,4,60,0,1180,34,1,1,1,FI,3213,1,CN,TRUE,SAK,1,3,26
5833,BrF,6761,125,1508,16/09/2014,09,2014,08:46,F,6,60,0,1187,34,1,1,1,F,3213,1,CN,TRUE,KLB,1,3,26
5833,BrF,7995,167,2615,18/07/2018,07,2018,10:55,F,3,60,0,2588,34,1,1,1,F,5134,1,CN,TRUE,CD,0,2,26
5834,BrM,6673,125,1462,29/08/2014,08,2014,15:28,F,4,60,1,924,50,1,1,0,FI,3195,2,CN,TRUE,SAK,1,3,34.5
5834,BrM,6673,125,1503,04/09/2014,09,2014,14:33,F,7,60,1,930,50,1,1,0,FI,3195,2,CN,TRUE,KLB,1,3,34.5
5836,BrM,6150,122,1123,31/08/2013,08,2013,07:40,F,2,60,1,797,172,1,1,0,FI,2766,1,CN,TRUE,MB,0,2,123
5837,BrM,6104,122,1114,26/08/2013,08,2013,08:48,F,10,60,1,657,8,1,1,1,F,2721,1,CN,TRUE,MB,1,3,5
5838,BrF,6442,124,1232,12/02/2014,02,2014,10:05,F,9,60,0,705,179,1,1,1,F,2847,1,CN,TRUE,FG,0,2,122
5838,BrF,6691,125,1378,18/08/2014,08,2014,11:21,F,7,63,0,892,179,1,1,1,F,3104,1,CN,TRUE,MB,0,2,122
5838,BrF,6691,125,1406,23/08/2014,08,2014,07:32,F,11,61,0,897,179,1,1,1,F,3104,1,CN,TRUE,MB,0,2,122
5838,BrF,7563,159,2491,11/08/2016,08,2016,08:24,F,3,60,0,1616,179,1,1,1,FI,4820,1,CN,TRUE,SRP,1,3,122
5838,BrF,7563,159,2494,15/08/2016,08,2016,10:30,F,1,60,0,1620,179,1,1,1,FI,4820,1,CN,TRUE,SRP,1,3,122
5838,BrF,7738,164,2521,08/08/2017,08,2017,08:12,F,15,60,0,1978,179,1,1,1,F,4911,2,CN,TRUE,CD,0,3,122
5838,BrF,7738,164,2536,01/08/2017,08,2017,08:30,F,3,60,0,1971,179,1,1,1,F,4911,2,CN,TRUE,CBC,0,3,122
5839,BrM,7526,159,2431,12/08/2016,08,2016,14:38,F,7,60,1,1550,617,1,1,1,FI,4779,1,CN,TRUE,KLB,0,3,25.1
5839,BrM,7526,159,2441,18/08/2016,08,2016,14:06,F,15,60,1,1556,617,1,1,1,F,4779,1,CN,TRUE,KLB,0,3,25.1
5843,BrF,6751,125,1499,03/09/2014,09,2014,09:15,F,6,60,0,962,28,2,2,0,FI,3184,1,CN,TRUE,KLB,1,3,22
5843,BrF,6751,125,1506,09/09/2014,09,2014,10:06,F,6,60,0,968,28,2,2,0,F,3184,1,CN,TRUE,KLB,1,3,22
5843,BrF,7570,159,2438,17/08/2016,08,2016,14:55,F,5,60,0,1676,28,1,1,0,FI,4827,1,CN,TRUE,KLB,0,3,22
5843,BrF,7807,164,2554,11/09/2017,09,2017,08:18,F,10,60,0,2066,28,1,1,,FI,5003,2,CN,TRUE,CD,1,3,22
5845,BrF,6674,125,1450,20/08/2014,08,2014,11:38,F,6,60,0,1069,94,1,1,1,FI,3121,2,CN,TRUE,SAK,2,4,63
5845,BrF,6674,125,1492,26/08/2014,08,2014,14:05,F,8,60,0,1075,94,1,1,1,F,3121,2,CN,TRUE,KLB,2,4,63
5845,BrF,7128,142,1561,25/08/2015,08,2015,15:45,F,6,60,0,1439,94,1,1,1,FI,3576,2,CN,TRUE,KLB,1,3,63
5845,BrF,7128,142,1632,31/08/2015,08,2015,11:02,F,10,60,0,1445,94,1,1,1,F,3576,2,CN,TRUE,FG,1,3,63
5845,BrF,7552,159,2436,16/08/2016,08,2016,16:20,F,9,60,0,1796,94,1,1,1,F,4807,1,CN,TRUE,KLB,0,2,63
5847,BrM,6697,125,1386,26/08/2014,08,2014,11:11,F,5,60,1,1072,71,2,2,2,FI,3150,2,CN,TRUE,MB,1,3,50
5847,BrM,6697,125,1395,01/09/2014,09,2014,11:14,F,7,60,1,1078,71,2,2,2,F,3150,2,CN,TRUE,MB,1,3,50
5847,BrM,6697,125,1504,05/09/2014,09,2014,11:38,F,5,60,1,1082,71,2,2,2,F,3150,2,CN,TRUE,KLB,1,3,50
5850,BrM,7604,159,2425,01/09/2016,09,2016,16:47,F,3,60,1,1678,516,1,1,1,F,4876,1,CN,TRUE,CD,0,2,136
5850,BrM,7604,159,2478,07/09/2016,09,2016,15:50,F,5,60,1,1684,516,1,1,1,F,4876,1,CN,TRUE,KLB,0,2,136
5851,BrF,6447,124,1241,15/02/2014,02,2014,08:11,F,3,60,0,568,99,1,1,0,FI,2854,1,CN,TRUE,HE,0,2,67
5853,BrM,7054,142,1614,11/09/2015,09,2015,15:37,F,11,60,1,1139,616,1,1,1,FI,3635,3,CN,TRUE,MPD,0,3,1.2
5853,BrM,7054,142,1616,18/09/2015,09,2015,10:51,F,12,60,1,1146,616,1,1,1,F,3635,3,CN,TRUE,MPD,0,3,1.2
5853,BrM,7960,167,2565,24/07/2018,07,2018,07:49,F,2,60,1,2186,616,1,1,1,F,5098,1,CN,TRUE,TJB,2,4,1.2
5853,BrM,7960,167,2616,18/07/2018,07,2018,12:00,F,6,60,1,2180,616,1,1,1,FI,5098,1,CN,TRUE,CD,2,4,1.2
5854,BrF,7550,159,2454,22/08/2016,08,2016,11:23,F,10,60,0,1459,83,2,2,2,F,4805,1,CN,TRUE,CD,0,2,56
5854,BrF,7550,159,2495,13/08/2016,08,2016,14:20,F,7,60,0,1450,83,2,2,2,FI,4805,1,CN,TRUE,SRP,0,2,56
5855,BrM,6753,125,1461,29/08/2014,08,2014,14:24,F,5,60,1,735,53,1,1,1,FI,3190,1,CN,TRUE,SAK,0,2,37
5855,BrM,6753,125,1470,04/09/2014,09,2014,14:32,F,9,60,1,741,53,1,1,1,F,3190,1,CN,TRUE,SAK,0,2,37
5855,BrM,7587,159,2443,19/08/2016,08,2016,14:35,F,12,60,1,1456,53,1,1,1,FI,4849,1,CN,TRUE,KLB,0,3,37
5855,BrM,8017,167,2599,10/08/2018,08,2018,08:09,F,1,60,1,2177,53,1,1,1,FI,5158,2,CN,TRUE,AVE,1,3,37
5901,BrF,6431,124,1224,06/02/2014,02,2014,08:15,F,10,60,0,611,63,1,1,0,FI,2835,1,CN,TRUE,HE,0,4,46
5901,BrF,6661,125,1464,01/09/2014,09,2014,10:47,F,19,60,0,818,63,2,2,2,F,3189,4,CN,TRUE,SAK,3,5,46
5901,BrF,6661,125,1490,25/08/2014,08,2014,13:27,F,4,60,0,811,63,2,2,2,FI,3189,4,CN,TRUE,KLB,3,5,46
5901,BrF,7122,142,1554,17/08/2015,08,2015,14:21,F,9,60,0,1168,63,2,1,1,F,3564,1,CN,TRUE,KLB,1,6,46
5901,BrF,7122,142,1627,23/08/2015,08,2015,12:12,F,10,60,0,1174,63,2,1,1,F,3564,1,CN,TRUE,FG,1,6,46
5901,BrF,7518,159,2419,09/08/2016,08,2016,14:30,F,12,60,0,1526,63,1,1,1,F,4771,1,CN,TRUE,KLB,1,3,46
5901,BrF,7796,164,2530,04/09/2017,09,2017,08:50,F,7,60,0,1917,63,1,1,,FI,4980,2,CN,TRUE,CD,1,4,46
5901,BrF,8189,173,2680,13/08/2019,08,2019,08:32,F,9,90,0,2625,63,1,1,0,F,5334,1,CN,TRUE,EC,2,5,46
5901,BrF,8189,173,2682,17/08/2019,08,2019,08:01,F,7,60,0,2629,63,1,1,0,F,5334,1,CN,TRUE,EC,2,5,46
5903,BrM,6761,125,1473,09/09/2014,09,2014,11:02,F,4,60,1,823,34,1,1,1,FI,3213,1,CN,TRUE,SAK,1,3,26
5903,BrM,6761,125,1508,16/09/2014,09,2014,08:46,F,7,60,1,830,34,1,1,1,F,3213,1,CN,TRUE,KLB,1,3,26
5904,BrM,6681,125,1472,09/09/2014,09,2014,09:34,F,12,60,1,702,129,1,1,0,FI,3217,2,CN,TRUE,SAK,0,2,88
5904,BrM,7823,164,2547,23/08/2017,08,2017,11:06,F,4,60,1,1781,128,1,1,1,FI,4993,1,CN,TRUE,CBC,0,3,87.1
5904,BrM,7823,164,2555,30/08/2017,08,2017,08:20,F,6,60,1,1788,128,1,1,1,FI,4993,1,CN,TRUE,CD,0,3,87.1
5904,BrM,7997,167,2585,09/07/2018,07,2018,15:40,F,7,60,1,2101,128,1,1,1,F,5136,1,CN,TRUE,AVE,1,3,87.1
5904,BrM,7997,167,2588,09/07/2018,07,2018,15:40,F,7,60,1,2101,128,1,1,1,F,5136,1,CN,TRUE,AVE,1,3,87.1
5908,BrM,7042,142,1545,08/08/2015,08,2015,14:10,F,6,60,1,963,137,1,1,1,F,3462,1,CN,TRUE,KLB,0,2,93
5909,BrF,7053,142,1553,17/08/2015,08,2015,11:05,F,5,60,0,1150,112,1,1,1,FI,3554,2,CN,TRUE,KLB,0,3,78
5909,BrF,7053,142,1559,24/08/2015,08,2015,10:12,F,5,60,0,1157,112,1,1,1,F,3554,2,CN,TRUE,KLB,0,3,78
6011,BrM,7961,167,2609,13/08/2018,08,2018,11:25,F,5,60,1,2104,43,2,2,2,F,5099,2,CN,TRUE,TJB,2,4,30.2
6011,BrM,7961,167,2634,18/08/2018,08,2018,09:14,F,9,60,1,2109,43,2,2,2,F,5099,2,CN,TRUE,CD,2,4,30.2
6014,BrM,6707,125,1422,31/07/2014,07,2014,14:04,F,10,60,1,620,59,1,1,1,F,3123,1,CN,TRUE,KLB,0,2,42
6018,BrM,6701,125,1487,23/08/2014,08,2014,13:26,F,7,60,1,637,75,1,1,1,F,3114,1,CN,TRUE,KLB,1,3,51.2
6018,BrM,7776,164,2505,03/08/2017,08,2017,15:05,F,5,60,1,1713,75,1,1,1,FI,4954,1,CN,TRUE,MH,2,4,51.2
6018,BrM,7776,164,2507,10/08/2017,08,2017,07:43,F,5,60,1,1720,75,1,1,1,F,4954,1,CN,TRUE,MH,2,4,51.2
6018,BrM,7987,167,2566,09/07/2018,07,2018,16:15,F,1,60,1,2053,75,1,1,1,F,5126,1,CN,TRUE,CD,2,5,51.2
6018,BrM,7987,167,2592,30/06/2018,06,2018,15:51,F,7,60,1,2044,75,1,1,1,F,5126,1,CN,TRUE,AVE,2,5,51.2
6018,BrM,7987,167,2597,25/06/2018,06,2018,12:37,F,2,60,1,2039,75,1,1,1,F,5126,1,CN,TRUE,AVE,2,5,51.2
6019,BrM,6661,125,1464,01/09/2014,09,2014,10:47,F,5,60,1,645,63,2,2,2,F,3189,4,CN,TRUE,SAK,3,5,46
6019,BrM,6661,125,1490,25/08/2014,08,2014,13:27,F,8,60,1,638,63,2,2,2,FI,3189,4,CN,TRUE,KLB,3,5,46
6019,BrM,7122,142,1554,17/08/2015,08,2015,14:21,F,4,60,1,995,63,2,1,1,F,3564,1,CN,TRUE,KLB,1,6,46
6019,BrM,7122,142,1627,23/08/2015,08,2015,12:12,F,4,60,1,1001,63,2,1,1,F,3564,1,CN,TRUE,FG,1,6,46
6019,BrM,7518,159,2419,09/08/2016,08,2016,14:30,F,10,60,1,1353,63,1,1,1,F,4771,1,CN,TRUE,KLB,1,3,46
6019,BrM,7796,164,2530,04/09/2017,09,2017,08:50,F,8,60,1,1744,63,1,1,,FI,4980,2,CN,TRUE,CD,1,4,46
6019,BrM,7796,164,2542,12/08/2017,08,2017,11:00,F,1,60,1,1721,63,1,1,,FI,4980,2,CN,TRUE,CBC,1,4,46
6019,BrM,8189,173,2682,17/08/2019,08,2019,08:01,F,1,60,1,2456,63,1,1,0,F,5334,1,CN,TRUE,EC,2,5,46
6022,BrF,7116,142,1557,20/08/2015,08,2015,10:51,F,12,60,0,1122,126,1,1,1,FI,3549,1,CN,TRUE,KLB,0,3,86
6022,BrF,7116,142,1563,28/08/2015,08,2015,14:39,F,7,60,0,1130,126,1,1,1,F,3549,1,CN,TRUE,KLB,0,3,86
6022,BrF,7970,167,2633,24/08/2018,08,2018,08:45,F,3,60,0,2222,126,1,1,1,F,5171,3,CN,TRUE,AVE,1,3,86
6024,BrM,6733,125,1397,31/08/2014,08,2014,13:28,F,11,60,1,640,605,1,1,0,FI,3174,2,CN,TRUE,MB,0,2,27.1
6024,BrM,6733,125,1505,06/09/2014,09,2014,14:38,F,5,60,1,646,605,1,1,0,F,3174,2,CN,TRUE,KLB,0,2,27.1
6027,BrM,6750,125,1468,03/09/2014,09,2014,10:53,F,6,60,1,636,33,1,1,1,FI,3183,1,CN,TRUE,SAK,0,2,25
6028,BrF,6731,125,1452,22/08/2014,08,2014,10:24,F,12,60,0,623,407,1,1,1,F,3152,1,CN,TRUE,SAK,1,3,126
6028,BrF,6731,125,1496,29/08/2014,08,2014,14:12,F,12,60,0,630,407,1,1,1,F,3152,1,CN,TRUE,KLB,1,3,126
6028,BrF,7744,164,2504,03/08/2017,08,2017,13:55,F,10,60,0,1700,407,1,1,1,F,4917,2,CN,TRUE,MH,0,3,126
6029,BrM,7969,167,2623,03/08/2018,08,2018,11:25,F,7,60,1,2065,72,1,1,1,F,5107,1,CN,TRUE,CD,0,3,50.1
6034,BrF,7054,142,1614,11/09/2015,09,2015,15:37,F,13,60,0,1002,616,1,1,1,FI,3635,3,CN,TRUE,MPD,0,3,1.2
6034,BrF,7054,142,1616,18/09/2015,09,2015,10:51,F,11,60,0,1009,616,1,1,1,F,3635,3,CN,TRUE,MPD,0,3,1.2
6034,BrF,7960,167,2565,24/07/2018,07,2018,07:49,F,4,60,0,2049,616,1,1,1,F,5098,1,CN,TRUE,TJB,2,4,1.2
6034,BrF,7960,167,2616,18/07/2018,07,2018,12:00,F,5,60,0,2043,616,1,1,1,FI,5098,1,CN,TRUE,CD,2,4,1.2
6036,BrF,7088,142,1594,09/08/2015,08,2015,15:05,F,3,60,0,955,618,1,1,1,F,3514,1,CN,TRUE,MPD,1,3,35.1
6036,BrF,7088,142,1601,15/08/2015,08,2015,11:30,F,3,60,0,961,618,1,1,1,F,3514,1,CN,TRUE,MPD,1,3,35.1
6036,BrF,7088,142,1625,17/08/2015,08,2015,14:25,F,9,60,0,963,618,1,1,1,F,3514,1,CN,TRUE,FG,1,3,35.1
6036,BrF,7544,159,2449,24/08/2016,08,2016,11:15,F,7,60,0,1336,618,1,1,1,FI,4799,1,CN,TRUE,KLB,1,4,35.1
6036,BrF,7544,159,2464,31/08/2016,08,2016,10:05,F,7,60,0,1343,618,1,1,1,FI,4799,1,CN,TRUE,CD,1,4,35.1
6044,BrF,7076,142,1595,12/08/2015,08,2015,14:48,F,13,60,0,819,85,1,1,1,F,3501,1,CN,TRUE,MPD,0,3,57.1
6044,BrF,7978,167,2572,30/07/2018,07,2018,15:26,F,9,60,0,1902,85,1,1,1,F,5117,1,CN,TRUE,AVE,0,2,57.1
6045,BrM,7070,142,1626,21/08/2015,08,2015,11:30,F,7,60,1,826,20,2,2,2,F,3494,1,CN,TRUE,FG,0,2,15
6045,BrM,7980,167,2606,04/08/2018,08,2018,17:00,F,8,60,1,1905,20,1,1,1,F,5119,1,CN,TRUE,TJB,1,3,15
6048,BrF,6707,125,1422,31/07/2014,07,2014,14:04,F,9,60,0,555,59,1,1,1,F,3123,1,CN,TRUE,KLB,0,2,42
6048,BrF,8000,167,2590,05/07/2018,07,2018,10:27,F,6,60,0,1990,59,1,1,1,F,5139,1,CN,TRUE,AVE,1,3,42
6048,BrF,8000,167,2613,13/07/2018,07,2018,16:30,F,5,60,0,1998,59,1,1,1,F,5139,1,CN,TRUE,CD,1,3,42
6061,BrF,7127,142,1567,04/09/2015,09,2015,14:37,F,20,60,0,947,100,2,2,2,F,3572,2,CN,TRUE,KLB,0,3,68
6061,BrF,7555,159,2423,03/09/2016,09,2016,14:17,F,5,60,0,1312,100,1,1,1,F,4811,2,CN,TRUE,CD,0,3,68
6061,BrF,7555,159,2428,27/08/2016,08,2016,14:24,F,2,60,0,1305,100,1,1,1,FI,4811,2,CN,TRUE,CD,0,3,68
6061,BrF,7992,167,2639,18/08/2018,08,2018,09:02,F,7,60,0,2026,100,1,1,1,F,5131,2,CN,TRUE,TJB,0,3,68
6064,BrF,7976,167,2619,22/07/2018,07,2018,10:31,F,5,60,0,1683,662,1,1,1,FI,5115,1,CN,TRUE,CD,0,3,137
6064,BrF,7976,167,2622,02/08/2018,08,2018,14:23,F,4,60,0,1694,662,1,1,1,F,5115,1,CN,TRUE,CD,0,3,137
6066,BrF,6670,125,1432,10/08/2014,08,2014,14:39,F,6,60,0,542,1,1,1,1,FI,3082,1,CN,TRUE,KLB,1,3,1
6066,BrF,6670,125,1444,16/08/2014,08,2014,09:58,F,9,60,0,548,1,1,1,1,F,3082,1,CN,TRUE,SAK,1,3,1
6073,BrM,536,30,725,08/08/2003,08,2003,09:26,F,7,90,1,384,138,3,2,1,FI,862,1,CN,TRUE,CE,1,3,94
6073,BrM,536,30,734,12/08/2003,08,2003,14:19,F,3,36,1,388,138,3,2,1,F,862,1,CN,TRUE,CE,1,3,94
6139,BrF,7108,142,1571,12/09/2015,09,2015,11:03,F,2,60,0,566,39,1,1,0,F,3597,3,CN,TRUE,SRP,0,2,28.1
6139,BrF,7776,164,2505,03/08/2017,08,2017,15:05,F,9,60,0,1257,75,1,1,1,FI,4954,1,CN,TRUE,MH,2,4,51.2
6139,BrF,7776,164,2507,10/08/2017,08,2017,07:43,F,3,60,0,1264,75,1,1,1,F,4954,1,CN,TRUE,MH,2,4,51.2
6139,BrF,7987,167,2566,09/07/2018,07,2018,16:15,F,6,60,0,1597,75,1,1,1,F,5126,1,CN,TRUE,CD,2,5,51.2
6139,BrF,7987,167,2592,30/06/2018,06,2018,15:51,F,6,60,0,1588,75,1,1,1,F,5126,1,CN,TRUE,AVE,2,5,51.2
6139,BrF,7987,167,2597,25/06/2018,06,2018,12:37,F,1,60,0,1583,75,1,1,1,F,5126,1,CN,TRUE,AVE,2,5,51.2
6143,BrF,7752,164,2531,06/09/2017,09,2017,08:14,F,5,60,0,1293,86,1,1,1,F,4967,2,CN,TRUE,CD,1,4,58
6143,BrF,7752,164,2548,29/08/2017,08,2017,08:00,F,2,60,0,1285,86,1,1,1,FI,4967,2,CN,TRUE,CBC,1,4,58
6144,BrM,8021,167,2629,14/08/2018,08,2018,15:53,F,8,60,1,1635,1,1,1,1,F,5162,2,CN,TRUE,AVE,1,3,1
6144,BrM,8186,173,2675,01/08/2019,08,2019,14:26,F,7,40,1,1987,1,1,1,,FI,5331,1,CN,TRUE,MJB,1,3,1
6144,BrM,8186,173,2678,29/07/2019,07,2019,08:45,F,5,60,1,1984,1,1,1,,FI,5331,1,CN,TRUE,EC,1,3,1
6144,BrM,8186,173,2681,04/09/2019,09,2019,14:28,F,7,60,1,2021,1,1,1,,F,5331,1,CN,TRUE,EC,1,3,1
6145,BrF,7586,159,2446,21/08/2016,08,2016,15:15,F,9,60,0,912,41,1,1,,FI,4847,1,CN,TRUE,KLB,1,3,30
6145,BrF,7586,159,2468,28/08/2016,08,2016,15:18,F,8,60,0,919,41,1,1,,F,4847,1,CN,TRUE,KLB,1,3,30
6152,BrM,7976,167,2619,22/07/2018,07,2018,10:31,F,1,60,1,1606,662,1,1,1,FI,5115,1,CN,TRUE,CD,0,3,137
6152,BrM,7976,167,2622,02/08/2018,08,2018,14:23,F,2,60,1,1617,662,1,1,1,F,5115,1,CN,TRUE,CD,0,3,137
6155,BrM,7573,159,2459,25/08/2016,08,2016,14:18,F,8,60,1,909,13,1,1,1,FI,4831,1,CN,TRUE,KLB,1,3,8
6155,BrM,7573,159,2474,01/09/2016,09,2016,14:22,F,6,60,1,916,13,1,1,1,F,4831,1,CN,TRUE,KLB,1,3,8
6157,BrM,7104,142,1531,24/07/2015,07,2015,10:07,F,6,60,1,629,80,1,1,1,F,3535,1,CN,TRUE,KLB,0,2,53.1
6157,BrM,7104,142,1590,30/07/2015,07,2015,08:30,F,5,60,1,635,80,1,1,1,F,3535,1,CN,TRUE,MPD,0,2,53.1
6158,BrM,8000,167,2590,05/07/2018,07,2018,10:27,F,5,60,1,1586,59,1,1,1,F,5139,1,CN,TRUE,AVE,1,3,42
6158,BrM,8000,167,2613,13/07/2018,07,2018,16:30,F,4,60,1,1594,59,1,1,1,F,5139,1,CN,TRUE,CD,1,3,42
6160,BrF,7986,167,2581,15/07/2018,07,2018,15:19,F,3,60,0,1595,26,1,1,0,FI,5125,1,CN,TRUE,AVE,0,2,20
6163,BrM,7088,142,1594,09/08/2015,08,2015,15:05,F,6,60,1,642,618,1,1,1,F,3514,1,CN,TRUE,MPD,1,3,35.1
6163,BrM,7088,142,1601,15/08/2015,08,2015,11:30,F,9,60,1,648,618,1,1,1,F,3514,1,CN,TRUE,MPD,1,3,35.1
6163,BrM,7088,142,1625,17/08/2015,08,2015,14:25,F,9,60,1,650,618,1,1,1,F,3514,1,CN,TRUE,FG,1,3,35.1
6163,BrM,7544,159,2449,24/08/2016,08,2016,11:15,F,6,60,1,1023,618,1,1,1,FI,4799,1,CN,TRUE,KLB,1,4,35.1
6163,BrM,7544,159,2464,31/08/2016,08,2016,10:05,F,4,60,1,1030,618,1,1,1,FI,4799,1,CN,TRUE,CD,1,4,35.1
6164,BrM,7143,142,1658,24/08/2015,08,2015,14:50,F,6,60,1,535,68,1,1,0,F,3687,1,CN,TRUE,FG,0,4,47.1
6164,BrM,7143,142,1665,17/08/2015,08,2015,14:27,F,7,60,1,528,68,1,1,0,FI,3687,1,CN,TRUE,MPD,0,4,47.1
6164,BrM,7519,159,2434,13/08/2016,08,2016,14:20,F,9,60,1,890,68,1,1,1,FI,4772,1,CN,TRUE,KLB,1,3,47.1
6164,BrM,7519,159,2444,19/08/2016,08,2016,15:43,F,11,60,1,896,68,1,1,1,F,4772,1,CN,TRUE,KLB,1,3,47.1
6164,BrM,7748,164,2513,22/08/2017,08,2017,11:45,F,3,60,1,1264,68,1,1,1,F,4981,2,CN,TRUE,MH,2,4,47.1
6164,BrM,7748,164,2527,23/08/2017,08,2017,08:25,F,5,60,1,1265,68,1,1,1,FI,4981,2,CN,TRUE,CD,2,4,47.1
6167,BrM,7128,142,1561,25/08/2015,08,2015,15:45,F,8,60,1,537,94,1,1,1,FI,3576,2,CN,TRUE,KLB,1,3,63
6167,BrM,7128,142,1632,31/08/2015,08,2015,11:02,F,10,60,1,543,94,1,1,1,F,3576,2,CN,TRUE,FG,1,3,63
6167,BrM,7552,159,2436,16/08/2016,08,2016,16:20,F,9,60,1,894,94,1,1,1,F,4807,1,CN,TRUE,KLB,0,2,63
6167,BrM,8025,167,2605,03/08/2018,08,2018,11:26,F,1,60,1,1611,94,1,1,,FI,5166,2,CN,TRUE,TJB,0,3,63
6169,BrF,7111,142,1612,09/09/2015,09,2015,15:00,F,1,39,0,547,101,1,1,0,FI,3649,3,CN,TRUE,MPD,0,3,69
6169,BrF,7773,164,2502,20/07/2017,07,2017,08:25,F,5,60,0,1227,140,1,1,1,F,4950,1,CN,TRUE,CD,0,2,94.2
6170,BrM,7773,164,2502,20/07/2017,07,2017,08:25,F,4,60,1,1227,140,1,1,1,F,4950,1,CN,TRUE,CD,0,2,94.2
6172,BrM,7113,142,1613,10/09/2015,09,2015,09:27,F,8,60,1,547,168,1,1,1,F,3545,1,CN,TRUE,MPD,0,2,111
6181,BrF,7138,142,1569,07/09/2015,09,2015,15:52,F,7,60,0,781,95,1,1,1,F,3623,2,CN,TRUE,SRP,0,3,64
6181,BrF,7138,142,1634,01/09/2015,09,2015,15:25,F,3,60,0,775,95,1,1,1,FI,3623,2,CN,TRUE,FG,0,3,64
6182,BrF,7103,142,1607,24/08/2015,08,2015,16:19,F,11,60,0,522,88,2,2,2,F,3534,1,CN,TRUE,MPD,0,2,59.1
6185,BrF,8193,173,2690,07/08/2019,08,2019,10:45,F,13,60,0,1961,98,1,1,1,F,5338,1,CN,TRUE,TC,0,2,66
6186,BrF,7998,167,2586,09/08/2018,08,2018,09:13,F,2,60,0,1598,110,1,1,1,F,5137,2,CN,TRUE,AVE,0,2,77
6186,BrF,7998,167,2628,16/08/2018,08,2018,11:10,F,8,60,0,1605,110,1,1,1,F,5137,2,CN,TRUE,CD,0,2,77
6187,BrF,7985,167,2562,21/07/2018,07,2018,14:20,F,4,60,0,1578,64,1,1,1,FI,5124,1,CN,TRUE,TJB,1,3,46.1
6187,BrF,7985,167,2620,28/07/2018,07,2018,09:45,F,6,60,0,1585,64,1,1,1,F,5124,1,CN,TRUE,CD,1,3,46.1
6187,BrF,8195,173,2679,12/08/2019,08,2019,15:01,F,1,60,0,1965,64,1,1,1,F,5340,1,CN,TRUE,EC,1,3,46.1
6187,BrF,8195,173,2683,11/08/2019,08,2019,15:08,F,7,60,0,1964,64,1,1,1,F,5340,1,CN,TRUE,TC,1,3,46.1
6188,BrF,7990,167,2570,03/08/2018,08,2018,16:15,F,5,60,0,1584,636,1,1,1,FI,5129,1,CN,TRUE,AVE,0,3,86.1
