BirdID,Status,BreedGroupID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,TQ,TQcorrected,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,FieldPeriodID,HelperNumber,AdditionalBirds,GroupSize,Accurate,Observer
3490,BrF,7136,1585,12/08/2015,08,2015,15:04,FeedingOffspring,4,60,0,3802,27,12925.15,12925.15,1,1,1,FI,3615,1,CN,142,1,0,3,TRUE,FG
3497,BrF,4980,782,09/08/2010,08,2010,10:25,FeedingOffspring,5,60,0,1968,32,15532.47,15532.47,1,1,1,FI,2259,1,CN,104,0,0,2,TRUE,MH
3497,BrF,5102,894,09/08/2011,08,2011,15:50,FeedingOffspring,5,60,0,2333,32,56076.72,56076.72,1,1,1,FI,2419,2,CN,105,0,0,2,TRUE,DJW
3567,BrF,5015,790,24/08/2010,08,2010,13:30,FeedingOffspring,11,60,0,2071,83,24896.54,24896.54,1,1,1,F,2306,2,CN,104,0,0,2,TRUE,MH
3567,BrF,5131,869,27/08/2011,08,2011,15:28,FeedingOffspring,4,60,0,2439,83,43888.08,43888.08,1,1,1,FI,2464,1,CN,105,0,1,3,TRUE,MH
3567,BrF,5131,907,30/08/2011,08,2011,15:03,FeedingOffspring,11,60,0,2442,83,43888.08,43888.08,1,1,1,F,2464,1,CN,105,0,1,3,TRUE,DJW
3567,BrF,6443,1236,13/02/2014,02,2014,08:20,FeedingOffspring,8,60,0,3340,83,23026.35,23026.35,1,1,1,F,2848,1,CN,124,0,0,2,TRUE,FG
3569,BrF,5065,780,08/08/2010,08,2010,09:35,FeedingOffspring,15,60,0,1823,407,43677.56,43677.56,1,1,1,F,2368,1,CN,104,0,0,2,TRUE,MH
3574,BrF,7042,1545,08/08/2015,08,2015,14:10,FeedingOffspring,11,60,0,3643,137,4126.02,4126.02,1,1,1,F,3462,1,CN,142,0,0,2,TRUE,KLB
3590,BrF,5066,788,19/08/2010,08,2010,14:59,FeedingOffspring,20,60,0,1826,478,3504.19,3504.19,1,1,0,FI,2369,1,CN,104,0,1,3,TRUE,MH
3595,BrF,5020,787,18/08/2010,08,2010,10:00,FeedingOffspring,10,60,0,1813,90,11017.20,11017.20,1,1,1,FI,2312,1,CN,104,1,0,3,TRUE,MH
3596,BrF,7093,1539,01/08/2015,08,2015,11:31,FeedingOffspring,5,60,0,3629,125,15616.57,15616.57,1,1,1,FI,3519,1,CN,142,1,1,4,TRUE,KLB
3596,BrF,7093,1621,26/07/2015,07,2015,15:00,FeedingOffspring,5,60,0,3623,125,15616.57,15616.57,1,1,1,FI,3519,1,CN,142,1,1,4,TRUE,FG
3606,BrF,5143,873,05/09/2011,09,2011,15:38,FeedingOffspring,5,60,0,2211,100,11847.21,11847.21,1,1,1,F,2481,2,CN,105,0,2,4,TRUE,MH
3608,BrF,6673,1462,29/08/2014,08,2014,15:28,FeedingOffspring,3,60,0,3285,50,8650.36,8650.36,1,1,0,FI,3195,2,CN,125,1,0,3,TRUE,SAK
3608,BrF,6673,1503,04/09/2014,09,2014,14:33,FeedingOffspring,11,60,0,3291,50,8650.36,8650.36,1,1,0,FI,3195,2,CN,125,1,0,3,TRUE,KLB
3643,BrM,5030,784,11/08/2010,08,2010,14:08,FeedingOffspring,19,60,1,1778,109,10870.87,10870.87,1,1,1,F,2326,1,CN,104,0,0,2,TRUE,MH
3643,BrM,5146,874,17/09/2011,09,2011,11:34,FeedingOffspring,8,60,1,2180,109,61737.40,61737.40,1,1,1,F,2487,2,CN,105,0,0,2,TRUE,MH
3643,BrM,6445,1243,15/02/2014,02,2014,09:50,FeedingOffspring,3,60,1,3062,109,16287.27,16287.27,1,1,0,F,2851,1,CN,124,0,0,2,TRUE,FG
3698,BrF,5362,1047,28/08/2012,08,2012,07:25,FeedingOffspring,5,60,0,2822,118,13779.41,13779.41,2,2,0,FI,2659,1,CN,116,1,0,3,TRUE,VS
3698,BrF,6724,1493,27/08/2014,08,2014,07:44,FeedingOffspring,11,60,0,3551,118,30145.77,30145.77,1,1,0,F,3143,1,CN,125,0,0,2,TRUE,KLB
3698,BrF,6819,1512,19/02/2015,02,2015,11:06,FeedingOffspring,7,60,0,3727,118,13279.91,13279.91,1,1,1,F,3439,1,CN,139,0,1,3,TRUE,MB
3698,BrF,6819,1516,21/02/2015,02,2015,08:37,FeedingOffspring,6,60,0,3729,118,13279.91,13279.91,1,1,1,F,3439,1,CN,139,0,1,3,TRUE,MB
4854,BrM,5066,788,19/08/2010,08,2010,14:59,FeedingOffspring,7,60,1,1569,478,3504.19,3504.19,1,1,0,FI,2369,1,CN,104,0,1,3,TRUE,MH
4860,BrM,6687,1405,23/08/2014,08,2014,10:36,FeedingOffspring,8,60,1,3026,480,8119.17,8119.17,1,1,0,F,3099,1,CN,125,1,0,3,TRUE,MB
4860,BrM,6687,1443,15/08/2014,08,2014,15:20,FeedingOffspring,16,60,1,3018,480,8119.17,8119.17,1,1,0,FI,3099,1,CN,125,1,0,3,TRUE,SAK
4860,BrM,7523,2422,22/08/2016,08,2016,14:40,FeedingOffspring,3,60,1,3756,480,23092.38,23092.38,1,1,1,FI,4830,2,CN,159,1,1,4,TRUE,CD
4860,BrM,7523,2470,29/08/2016,08,2016,15:20,FeedingOffspring,7,60,1,3763,480,23092.38,23092.38,1,1,1,FI,4830,2,CN,159,1,1,4,TRUE,KLB
4861,BrF,5081,852,07/08/2011,08,2011,16:20,FeedingOffspring,10,60,0,1850,159,21570.51,21570.51,1,1,1,F,2386,1,CN,105,2,1,5,TRUE,MH
4861,BrF,6713,1383,24/08/2014,08,2014,09:10,FeedingOffspring,5,60,0,2963,159,28528.57,28528.57,1,1,1,FI,3129,1,CN,125,2,0,4,TRUE,MB
4861,BrF,6713,1399,30/08/2014,08,2014,11:37,FeedingOffspring,5,70,0,2969,159,28528.57,28528.57,1,1,1,F,3129,1,CN,125,2,0,4,TRUE,MB
4861,BrF,8007,2632,20/08/2018,08,2018,15:21,FeedingOffspring,10,60,0,4420,159,4615.71,4615.71,1,1,0,F,5146,1,CN,167,2,0,4,TRUE,AVE
4861,BrF,8007,2641,27/08/2018,08,2018,15:00,FeedingOffspring,9,60,0,4427,159,4615.71,4615.71,1,1,0,F,5146,1,CN,167,2,0,4,TRUE,TJB
4863,BrF,4970,823,19/08/2010,08,2010,16:05,FeedingOffspring,8,60,0,1584,15,40723.25,40723.25,1,1,1,FI,2244,1,CN,104,0,0,2,TRUE,SP
4868,BrF,5043,826,26/08/2010,08,2010,10:30,FeedingOffspring,26,60,0,1588,134,12011.76,12011.76,1,1,0,F,2342,1,CN,104,0,1,3,TRUE,SP
4872,BrM,5023,796,01/09/2010,09,2010,10:10,FeedingOffspring,11,60,1,1585,95,13304.39,13304.39,1,1,0,F,2316,1,CN,104,0,2,4,TRUE,MH
4872,BrM,6414,1248,16/02/2014,02,2014,09:30,FeedingOffspring,9,60,1,2849,95,47785.63,47785.63,1,1,0,FI,2815,1,CN,124,0,0,2,TRUE,FG
4872,BrM,6414,1254,24/02/2014,02,2014,08:15,FeedingOffspring,8,60,1,2857,95,47785.63,47785.63,1,1,0,F,2815,1,CN,124,0,0,2,TRUE,FG
4872,BrM,7138,1569,07/09/2015,09,2015,15:52,FeedingOffspring,8,60,1,3417,95,11246.62,11246.62,1,1,1,F,3623,2,CN,142,0,1,3,TRUE,SRP
4872,BrM,7138,1634,01/09/2015,09,2015,15:25,FeedingOffspring,12,60,1,3411,95,11246.62,11246.62,1,1,1,FI,3623,2,CN,142,0,1,3,TRUE,FG
4887,BrM,5010,785,11/08/2010,08,2010,16:00,FeedingOffspring,11,60,1,1467,75,11237.17,11237.17,1,1,1,FI,2300,1,CN,104,0,1,3,TRUE,MH
4890,BrM,4984,789,19/08/2010,08,2010,16:05,FeedingOffspring,13,60,1,1466,39,10357.31,10357.31,2,2,2,F,2266,1,CN,104,0,0,2,TRUE,MH
4890,BrM,5085,868,27/08/2011,08,2011,13:36,FeedingOffspring,4,60,1,1839,39,42700.42,42700.42,1,1,1,F,2390,1,CN,105,0,0,2,TRUE,MH
4890,BrM,6699,1373,22/08/2014,08,2014,07:49,FeedingOffspring,4,60,1,2930,39,11329.79,11329.79,1,1,1,F,3112,1,CN,125,1,0,3,TRUE,MB
4890,BrM,6699,1445,16/08/2014,08,2014,11:05,FeedingOffspring,3,60,1,2924,39,11329.79,11329.79,1,1,1,FI,3112,1,CN,125,1,0,3,TRUE,SAK
4890,BrM,6699,1494,27/08/2014,08,2014,14:50,FeedingOffspring,2,60,1,2935,39,11329.79,11329.79,1,1,1,FI,3112,1,CN,125,1,0,3,TRUE,KLB
4892,BrM,5083,849,06/08/2011,08,2011,08:08,FeedingOffspring,13,60,1,1818,173,27315.92,27315.92,1,1,1,F,2388,1,CN,105,0,1,3,TRUE,MH
4896,BrF,6133,1122,30/08/2013,08,2013,10:28,FeedingOffspring,4,60,0,2572,48,40408.58,40408.58,1,1,1,F,2745,1,CN,122,0,0,2,TRUE,MB
4896,BrF,6729,1387,26/08/2014,08,2014,09:40,FeedingOffspring,8,60,0,2933,48,23519.05,23519.05,1,1,1,FI,3160,2,CN,125,0,0,2,TRUE,MB
4896,BrF,6729,1451,20/08/2014,08,2014,15:04,FeedingOffspring,7,60,0,2927,48,23519.05,23519.05,1,1,1,F,3160,2,CN,125,0,0,2,TRUE,SAK
4904,BrF,6444,1237,13/02/2014,02,2014,09:30,FeedingOffspring,9,60,0,2734,88,43168.31,43168.31,1,1,1,F,2850,1,CN,124,0,0,2,TRUE,FG
4904,BrF,6762,1436,14/08/2014,08,2014,14:55,FeedingOffspring,10,60,0,2916,88,3757.05,3757.05,1,1,1,F,3219,1,CN,125,0,0,2,TRUE,KLB
4904,BrF,6762,1477,22/08/2014,08,2014,08:59,FeedingOffspring,6,60,0,2924,88,3757.05,3757.05,1,1,1,F,3219,1,CN,125,0,0,2,TRUE,MB
4917,BrF,5123,867,26/08/2011,08,2011,14:23,FeedingOffspring,16,60,0,1820,71,47765.05,47765.05,1,1,1,F,2452,2,CN,105,1,0,3,TRUE,MH
4917,BrF,6697,1386,26/08/2014,08,2014,11:11,FeedingOffspring,6,60,0,2916,71,8270.84,8270.84,2,2,2,FI,3150,2,CN,125,1,0,3,TRUE,MB
4917,BrF,6697,1395,01/09/2014,09,2014,11:14,FeedingOffspring,11,60,0,2922,71,8270.84,8270.84,2,2,2,F,3150,2,CN,125,1,0,3,TRUE,MB
4917,BrF,6697,1504,05/09/2014,09,2014,11:38,FeedingOffspring,9,60,0,2926,71,8270.84,8270.84,2,2,2,F,3150,2,CN,125,1,0,3,TRUE,KLB
4933,BrM,5343,1028,31/07/2012,07,2012,11:05,FeedingOffspring,10,60,1,2153,128,8239.75,8239.75,1,1,1,F,2614,1,CN,116,1,0,3,TRUE,DJW
4933,BrM,6690,1434,12/08/2014,08,2014,16:35,FeedingOffspring,2,60,1,2895,128,36013.04,36013.04,1,1,1,FI,3103,1,CN,125,2,1,5,TRUE,KLB
4933,BrM,6690,1481,19/08/2014,08,2014,11:28,FeedingOffspring,1,60,1,2902,128,36013.04,36013.04,1,1,1,F,3103,1,CN,125,2,1,5,TRUE,KLB
4934,BrM,5000,817,09/08/2010,08,2010,11:00,FeedingOffspring,11,60,1,1431,61,16505.09,16505.09,1,1,1,F,2287,1,CN,104,0,0,2,TRUE,SP
4935,BrF,5024,793,25/08/2010,08,2010,11:22,FeedingOffspring,4,60,0,1455,96,10020.84,10020.84,1,1,1,FI,2317,1,CN,104,1,1,4,TRUE,MH
4947,BrM,5310,1042,23/08/2012,08,2012,07:38,FeedingOffspring,11,60,1,2142,81,9612.39,9612.39,1,1,0,F,2577,1,CN,116,0,0,2,TRUE,VS
4947,BrM,6130,1124,31/08/2013,08,2013,09:03,FeedingOffspring,1,65,1,2515,81,51226.06,51226.06,1,1,0,FI,2748,1,CN,122,0,0,2,TRUE,MB
4947,BrM,6130,1135,05/09/2013,09,2013,07:44,FeedingOffspring,2,60,1,2520,81,51226.06,51226.06,1,1,0,FI,2748,1,CN,122,0,0,2,TRUE,MB
4947,BrM,7547,2471,30/08/2016,08,2016,11:10,FeedingOffspring,9,60,1,3610,81,10156.71,10156.71,1,1,1,F,4802,1,CN,159,0,0,2,TRUE,KLB
4947,BrM,7975,2624,06/08/2018,08,2018,10:11,FeedingOffspring,10,60,1,4316,81,5449.21,5449.21,2,2,2,FI,5114,1,CN,167,1,0,3,TRUE,CD
4948,BrM,5024,793,25/08/2010,08,2010,11:22,FeedingOffspring,4,60,1,1412,96,10020.84,10020.84,1,1,1,FI,2317,1,CN,104,1,1,4,TRUE,MH
4957,BrM,6418,1222,05/02/2014,02,2014,10:43,FeedingOffspring,15,60,1,2669,165,17842.41,17842.41,1,1,1,FI,2819,1,CN,124,0,1,3,TRUE,HE
4957,BrM,6418,1234,13/02/2014,02,2014,08:07,FeedingOffspring,3,60,1,2677,165,17842.41,17842.41,1,1,1,F,2819,1,CN,124,0,1,3,TRUE,HE
4958,BrF,6109,1117,28/08/2013,08,2013,08:00,FeedingOffspring,6,61,0,2478,77,13995.01,13995.01,1,1,1,FI,2725,1,CN,122,2,0,4,TRUE,MB
4958,BrF,6700,1380,13/08/2014,08,2014,13:10,FeedingOffspring,13,60,0,2828,77,10972.31,10972.31,1,1,1,F,3113,1,CN,125,2,0,4,TRUE,MB
4958,BrF,6700,1482,19/08/2014,08,2014,13:56,FeedingOffspring,12,60,0,2834,77,10972.31,10972.31,1,1,1,F,3113,1,CN,125,2,0,4,TRUE,KLB
4958,BrF,7522,2406,19/07/2016,07,2016,10:53,FeedingOffspring,9,60,0,3534,77,95827.05,95827.05,1,1,1,FI,4775,1,CN,159,0,0,2,TRUE,SRP
4960,BrF,5023,796,01/09/2010,09,2010,10:10,FeedingOffspring,22,60,0,1414,95,13304.39,13304.39,1,1,0,F,2316,1,CN,104,0,2,4,TRUE,MH
4961,BrF,5070,821,18/08/2010,08,2010,11:40,FeedingOffspring,6,60,0,1400,481,19284.36,19284.36,1,1,1,FI,2377,1,CN,104,1,0,3,TRUE,SP
4964,BrF,4968,816,09/08/2010,08,2010,09:44,FeedingOffspring,11,60,0,1389,13,36751.61,36751.61,1,1,1,FI,2241,1,CN,104,1,1,4,TRUE,SP
4965,BrF,6679,1349,02/08/2014,08,2014,09:15,FeedingOffspring,7,60,0,2843,127,26702.26,26702.26,1,1,1,F,3091,1,CN,125,0,2,4,TRUE,HE
4965,BrF,6679,1412,25/07/2014,07,2014,09:22,FeedingOffspring,6,60,0,2835,127,26702.26,26702.26,1,1,1,FI,3091,1,CN,125,0,2,4,TRUE,KLB
4972,BrM,5350,1066,29/08/2012,08,2012,12:02,FeedingOffspring,9,47,1,2133,67,13686.84,13686.84,1,1,1,FI,2624,1,CN,116,0,1,3,TRUE,SAK
4973,BrF,4988,814,05/08/2010,08,2010,14:50,FeedingOffspring,18,60,0,1348,46,20869.11,20869.11,1,1,1,FI,2271,1,CN,104,0,1,3,TRUE,SP
4973,BrF,5336,1054,03/09/2012,09,2012,07:46,FeedingOffspring,3,60,0,2108,46,18560.02,18560.02,1,1,1,FI,2637,2,CN,116,1,0,3,TRUE,VS
4973,BrF,5336,1057,09/09/2012,09,2012,07:38,FeedingOffspring,6,60,0,2114,46,18560.02,18560.02,1,1,1,F,2637,2,CN,116,1,0,3,TRUE,VS
4973,BrF,6430,1226,09/02/2014,02,2014,08:23,FeedingOffspring,7,60,0,2632,46,22380.30,22380.30,1,1,1,F,2834,1,CN,124,0,1,3,TRUE,HE
4973,BrF,6680,1509,30/09/2014,09,2014,07:14,FeedingOffspring,12,60,0,2865,46,22826.23,22826.23,1,1,0,F,3234,3,CN,125,2,0,4,TRUE,KLB
5009,BrF,7604,2425,01/09/2016,09,2016,16:47,FeedingOffspring,8,60,0,3600,516,21712.47,21712.47,1,1,1,F,4876,1,CN,159,0,0,2,TRUE,CD
5009,BrF,7604,2478,07/09/2016,09,2016,15:50,FeedingOffspring,5,60,0,3606,516,21712.47,21712.47,1,1,1,F,4876,1,CN,159,0,0,2,TRUE,KLB
5075,BrF,7589,2463,28/08/2016,08,2016,14:21,FeedingOffspring,5,60,0,3567,157,15804.56,15804.56,1,1,1,FI,4852,1,CN,159,1,0,3,TRUE,CD
5075,BrF,7589,2476,02/09/2016,09,2016,14:17,FeedingOffspring,15,60,0,3572,157,15804.56,15804.56,1,1,1,F,4852,1,CN,159,1,0,3,TRUE,KLB
5075,BrF,7993,2574,24/07/2018,07,2018,10:30,FeedingOffspring,9,60,0,4262,157,4819.76,4819.76,1,1,1,F,5132,1,CN,167,1,0,3,TRUE,AVE
5077,BrM,5172,908,17/09/2011,09,2011,11:30,FeedingOffspring,7,60,1,1605,174,84681.69,84681.69,1,1,1,F,2517,2,CN,105,0,0,2,TRUE,DJW
5116,BrM,5081,852,07/08/2011,08,2011,16:20,FeedingOffspring,11,60,1,1696,159,21570.51,21570.51,1,1,1,F,2386,1,CN,105,2,1,5,TRUE,MH
5128,BrF,6695,1398,29/08/2014,08,2014,15:10,FeedingOffspring,4,70,0,2562,101,29969.26,29969.26,1,1,0,FI,3165,2,CN,125,1,0,3,TRUE,MB
5128,BrF,6695,1500,03/09/2014,09,2014,14:44,FeedingOffspring,8,60,0,2567,101,29969.26,29969.26,1,1,0,F,3165,2,CN,125,1,0,3,TRUE,KLB
5132,BrF,6663,1337,25/06/2014,06,2014,08:11,FeedingOffspring,4,60,0,2729,160,5038.41,5038.41,1,1,1,F,3075,1,CN,125,0,0,2,TRUE,HE
5144,BrM,5123,867,26/08/2011,08,2011,14:23,FeedingOffspring,10,60,1,1460,71,47765.05,47765.05,1,1,1,F,2452,2,CN,105,1,0,3,TRUE,MH
5155,BrF,4962,822,19/08/2010,08,2010,15:50,FeedingOffspring,12,60,0,1077,5,32515.83,32515.83,1,1,1,FI,2230,1,CN,104,1,0,3,TRUE,SP
5162,BrF,5172,908,17/09/2011,09,2011,11:30,FeedingOffspring,8,60,0,1706,174,84681.69,84681.69,1,1,1,F,2517,2,CN,105,0,0,2,TRUE,DJW
5163,BrF,5339,1062,25/08/2012,08,2012,11:15,FeedingOffspring,8,60,0,1923,30,3535.12,3535.12,1,1,0,F,2609,2,CN,116,1,0,3,TRUE,SAK
5164,BrF,4975,832,03/09/2010,09,2010,12:00,FeedingOffspring,6,60,0,1049,24,35976.54,35976.54,1,1,0,FI,2251,2,CN,104,0,0,2,TRUE,SP
5164,BrF,5097,866,24/08/2011,08,2011,16:16,FeedingOffspring,9,60,0,1404,24,67143.48,67143.48,1,1,1,F,2410,1,CN,105,0,0,2,TRUE,MH
5167,BrM,5070,821,18/08/2010,08,2010,11:40,FeedingOffspring,4,60,1,1030,481,19284.36,19284.36,1,1,1,FI,2377,1,CN,104,1,0,3,TRUE,SP
5168,BrF,5009,839,26/08/2010,08,2010,10:06,FeedingOffspring,6,60,0,1038,74,13877.70,13877.70,1,1,1,FI,2299,1,CN,104,1,0,3,TRUE,MH
5173,BrF,6681,1472,09/09/2014,09,2014,09:34,FeedingOffspring,5,60,0,2655,129,11578.44,11578.44,1,1,0,FI,3217,2,CN,125,0,0,2,TRUE,SAK
5195,BrF,5350,1066,29/08/2012,08,2012,12:02,FeedingOffspring,12,47,0,1628,67,13686.84,13686.84,1,1,1,FI,2624,1,CN,116,0,1,3,TRUE,SAK
5204,BrM,4960,792,25/08/2010,08,2010,09:54,FeedingOffspring,12,60,1,828,3,45688.32,45688.32,1,1,1,FI,2227,1,CN,104,1,0,3,TRUE,MH
5212,BrF,6763,1474,17/09/2014,09,2014,11:21,FeedingOffspring,8,60,0,2307,111,7616.90,7616.90,1,1,0,F,3221,1,CN,125,2,0,4,TRUE,SAK
5212,BrF,7064,1565,31/08/2015,08,2015,09:39,FeedingOffspring,7,60,0,2655,111,16565.28,16565.28,1,1,1,F,3587,4,CN,142,0,0,2,TRUE,KLB
5212,BrF,7064,1636,04/09/2015,09,2015,15:10,FeedingOffspring,4,60,0,2659,111,16565.28,16565.28,1,1,1,F,3587,4,CN,142,0,0,2,TRUE,FG
5216,BrF,5136,898,15/08/2011,08,2011,08:00,FeedingOffspring,6,60,0,1357,90,38520.51,38520.51,1,1,1,F,2469,1,CN,105,1,0,3,TRUE,DJW
5216,BrF,5136,1161,06/08/2011,08,2011,09:28,FeedingOffspring,1,60,0,1348,90,38520.51,38520.51,1,1,1,FI,2469,1,CN,105,1,0,3,TRUE,MH
5220,BrM,4983,781,08/08/2010,08,2010,15:38,FeedingOffspring,13,60,1,864,36,30493.11,30493.11,1,1,1,F,2265,1,CN,104,0,0,2,TRUE,MH
5224,BrF,5006,833,06/09/2010,09,2010,08:30,FeedingOffspring,11,60,0,832,70,30174.06,30174.06,1,1,0,F,2296,3,CN,104,0,0,2,TRUE,SP
5235,BrM,6111,1130,01/09/2013,09,2013,08:39,FeedingOffspring,9,60,1,1919,16,40569.05,40569.05,1,1,0,FI,2727,1,CN,122,0,0,2,TRUE,MB
5235,BrM,6111,1145,07/09/2013,09,2013,06:53,FeedingOffspring,8,60,1,1925,16,40569.05,40569.05,1,1,0,F,2727,1,CN,122,0,0,2,TRUE,MB
5240,BrM,5115,885,29/07/2011,07,2011,09:30,FeedingOffspring,14,60,1,1212,55,22859.86,22859.86,1,1,1,F,2437,1,CN,105,1,0,3,TRUE,DJW
5249,BrM,6674,1450,20/08/2014,08,2014,11:38,FeedingOffspring,4,60,1,2446,94,35771.71,35771.71,1,1,1,FI,3121,2,CN,125,2,0,4,TRUE,SAK
5249,BrM,6674,1492,26/08/2014,08,2014,14:05,FeedingOffspring,6,60,1,2452,94,35771.71,35771.71,1,1,1,F,3121,2,CN,125,2,0,4,TRUE,KLB
5267,BrF,4959,825,11/08/2010,08,2010,14:05,FeedingOffspring,6,60,0,965,2,17769.98,17769.98,1,1,1,F,2226,1,CN,104,0,1,3,TRUE,SP
5267,BrF,5087,862,17/08/2011,08,2011,08:13,FeedingOffspring,11,60,0,1336,2,73533.58,73533.58,1,1,1,FI,2394,1,CN,105,1,1,4,TRUE,MH
5267,BrF,5359,1038,20/08/2012,08,2012,06:50,FeedingOffspring,8,60,0,1705,2,33263.49,33263.49,1,1,0,FI,2650,2,CN,116,1,1,4,TRUE,VS
5267,BrF,5359,1159,19/08/2012,08,2012,14:30,FeedingOffspring,10,80,0,1704,2,33263.49,33263.49,1,1,0,FI,2650,2,CN,116,1,1,4,TRUE,VS
5277,BrF,5343,1028,31/07/2012,07,2012,11:05,FeedingOffspring,11,60,0,1381,128,8239.75,8239.75,1,1,1,F,2614,1,CN,116,1,0,3,TRUE,DJW
5277,BrF,6690,1434,12/08/2014,08,2014,16:35,FeedingOffspring,9,60,0,2123,128,36013.04,36013.04,1,1,1,FI,3103,1,CN,125,2,1,5,TRUE,KLB
5277,BrF,6690,1481,19/08/2014,08,2014,11:28,FeedingOffspring,13,60,0,2130,128,36013.04,36013.04,1,1,1,F,3103,1,CN,125,2,1,5,TRUE,KLB
5283,BrM,6444,1237,13/02/2014,02,2014,09:30,FeedingOffspring,5,60,1,1842,88,43168.31,43168.31,1,1,1,F,2850,1,CN,124,0,0,2,TRUE,FG
5283,BrM,6762,1436,14/08/2014,08,2014,14:55,FeedingOffspring,7,60,1,2024,88,3757.05,3757.05,1,1,1,F,3219,1,CN,125,0,0,2,TRUE,KLB
5283,BrM,6762,1477,22/08/2014,08,2014,08:59,FeedingOffspring,5,60,1,2032,88,3757.05,3757.05,1,1,1,F,3219,1,CN,125,0,0,2,TRUE,MB
5283,BrM,7103,1607,24/08/2015,08,2015,16:19,FeedingOffspring,17,60,1,2399,88,15914.67,15914.67,2,2,2,F,3534,1,CN,142,0,0,2,TRUE,MPD
5284,BrF,4969,840,06/09/2010,09,2010,08:46,FeedingOffspring,15,60,0,666,14,17585.28,17585.28,1,1,0,F,2243,2,CN,104,0,0,2,TRUE,MH
5291,BrM,5157,888,06/08/2011,08,2011,08:45,FeedingOffspring,4,60,1,1017,129,32354.71,32354.71,1,1,1,FI,2500,1,CN,105,1,0,3,TRUE,DJW
5291,BrM,7580,2451,24/08/2016,08,2016,15:28,FeedingOffspring,3,60,1,2862,62,26341.00,26341.00,1,1,1,FI,4838,1,CN,159,0,1,3,TRUE,KLB
5291,BrM,7580,2472,31/08/2016,08,2016,08:51,FeedingOffspring,6,60,1,2869,62,26341.00,26341.00,1,1,1,F,4838,1,CN,159,0,1,3,TRUE,KLB
5291,BrM,7793,2525,16/08/2017,08,2017,07:56,FeedingOffspring,5,60,1,3219,62,87182.20,87182.20,2,2,2,FI,4974,2,CN,164,1,0,3,TRUE,CD
5291,BrM,7793,2546,23/08/2017,08,2017,10:03,FeedingOffspring,6,60,1,3226,62,87182.20,87182.20,2,2,2,F,4974,2,CN,164,1,0,3,TRUE,CBC
5292,BrM,5020,787,18/08/2010,08,2010,10:00,FeedingOffspring,30,60,1,633,90,11017.20,11017.20,1,1,1,FI,2312,1,CN,104,1,0,3,TRUE,MH
5292,BrM,5136,898,15/08/2011,08,2011,08:00,FeedingOffspring,4,60,1,995,90,38520.51,38520.51,1,1,1,F,2469,1,CN,105,1,0,3,TRUE,DJW
5292,BrM,5136,1161,06/08/2011,08,2011,09:28,FeedingOffspring,4,60,1,986,90,38520.51,38520.51,1,1,1,FI,2469,1,CN,105,1,0,3,TRUE,MH
5320,BrF,4987,828,27/08/2010,08,2010,14:40,FeedingOffspring,16,60,0,796,43,25237.18,25237.18,1,1,1,FI,2270,2,CN,104,0,1,3,TRUE,SP
5320,BrF,4987,829,31/08/2010,08,2010,12:00,FeedingOffspring,30,60,0,800,43,25237.18,25237.18,1,1,1,FI,2270,2,CN,104,0,1,3,TRUE,SP
5321,BrM,4996,783,09/08/2010,08,2010,11:39,FeedingOffspring,14,60,1,509,57,15927.87,15927.87,1,1,1,F,2282,1,CN,104,0,0,2,TRUE,MH
5321,BrM,5084,850,06/08/2011,08,2011,16:13,FeedingOffspring,14,60,1,871,57,47704.53,47704.53,1,1,1,F,2389,1,CN,105,0,0,2,TRUE,MH
5321,BrM,6811,1515,21/02/2015,02,2015,10:12,FeedingOffspring,5,60,1,2166,57,13149.84,13149.84,1,1,0,FI,3441,1,CN,139,1,2,5,TRUE,LLD
5321,BrM,6811,1518,24/02/2015,02,2015,15:23,FeedingOffspring,8,60,1,2169,57,13149.84,13149.84,1,1,0,FI,3441,1,CN,139,1,2,5,TRUE,MB
5321,BrM,6811,1519,25/02/2015,02,2015,08:10,FeedingOffspring,8,60,1,2170,57,13149.84,13149.84,1,1,0,FI,3441,1,CN,139,1,2,5,TRUE,LLD
5321,BrM,7079,1525,13/07/2015,07,2015,14:30,FeedingOffspring,4,60,1,2308,57,36610.51,36610.51,1,1,1,FI,3505,1,CN,142,1,0,3,TRUE,KLB
5321,BrM,7079,1619,23/07/2015,07,2015,09:02,FeedingOffspring,4,60,1,2318,57,36610.51,36610.51,1,1,1,F,3505,1,CN,142,1,0,3,TRUE,FG
5321,BrM,7079,1633,31/08/2015,08,2015,15:24,FeedingOffspring,6,60,1,2357,57,36610.51,36610.51,1,1,1,FI,3611,2,CN,142,1,0,3,TRUE,FG
5321,BrM,7579,2477,02/09/2016,09,2016,15:33,FeedingOffspring,7,60,1,2725,57,23765.67,23765.67,1,1,1,FI,4837,1,CN,159,1,1,4,TRUE,KLB
5321,BrM,7757,2541,10/08/2017,08,2017,09:00,FeedingOffspring,1,60,1,3067,57,91843.45,91843.45,1,1,1,F,4931,1,CN,164,2,0,4,TRUE,CBC
5323,BrF,5040,827,27/08/2010,08,2010,13:30,FeedingOffspring,8,60,0,545,127,11302.76,11302.76,1,1,1,F,2338,2,CN,104,1,0,3,TRUE,SP
